Sedentary,LPA,MPA,VPA,Steps,active
8043.4883,823.23346,-169.99704,259.94052,1699.1823,0
11473.521,667.5922,-418.31708,385.96878,1712.996,0
9351.626,1244.1973,-92.40305,280.23584,2374.5725,0
5417.301,807.1703,-33.984303,159.7738,1476.8878,0
12754.873,989.7797,-373.2716,400.37445,2233.4526,0
8586.017,943.48926,-163.2107,277.63272,1903.4584,0
9593.374,1474.5353,-30.366606,284.555,2713.4268,0
10123.523,658.3752,-352.81973,333.51135,1590.0079,0
11966.899,576.3027,-481.76663,407.5134,1609.3013,0
11959.256,1105.0353,-291.0158,380.59067,2360.9983,0
11469.347,843.0779,-355.46875,387.01755,1974.3616,0
8142.9243,701.1231,-221.73787,261.41876,1522.0286,0
11757.013,1040.9904,-297.58994,377.5687,2264.0178,0
8303.764,1065.1449,-98.09346,255.64984,2059.411,0
7947.767,715.0124,-196.10783,256.23975,1548.7262,0
7467.334,1181.5211,-12.813317,221.48027,2154.4282,0
9250.238,416.99307,-387.74957,312.0875,1191.9054,0
9697.639,1317.383,-82.97131,291.91904,2511.7605,0
7337.627,587.4915,-218.85631,238.99858,1304.5747,0
10459.107,1223.1027,-166.76074,328.8997,2428.6692,0
6843.15,479.7287,-223.45915,223.86461,1127.1271,0
11377.615,788.5442,-368.20822,361.00482,1852.9346,0
9212.299,565.2558,-332.48,300.78586,1390.5754,0
7185.7695,781.9271,-141.96753,227.39864,1572.3679,0
10532.44,753.49066,-331.00793,342.36694,1768.5908,0
8662.464,907.7919,-174.75574,277.3075,1862.5652,0
10119.717,1625.5638,-6.632197,302.87723,2965.0315,0
5388.2954,885.6857,-8.440658,146.97134,1563.0872,0
8449.416,1208.3812,-58.992718,255.2735,2261.0415,0
12688.715,735.2192,-469.30563,428.0276,1875.9937,0
9056.231,961.25684,-189.54883,287.6732,1931.9572,0
7509.6655,860.10266,-129.26257,235.00066,1703.9403,0
8875.777,587.3629,-303.66876,298.9569,1423.5702,0
5573.4404,1014.83093,33.88111,158.77872,1783.9874,0
7458.191,1108.2412,-39.619884,231.76215,2058.8418,0
8654.522,1140.4445,-94.71744,268.98227,2182.9656,0
9671.3955,825.1166,-270.90604,312.30453,1787.2532,0
10032.785,530.83435,-388.96317,342.34293,1416.7285,0
6705.912,686.8091,-147.56677,219.24275,1411.8749,0
8809.496,1203.2202,-85.8793,270.51337,2282.0823,0
8642.179,486.30447,-325.53516,286.43323,1251.7673,0
10154.669,511.12915,-407.48492,336.8658,1373.6158,0
11348.502,785.2782,-374.3393,374.21848,1855.7526,0
7369.1387,1453.438,80.02512,205.52118,2511.951,0
5908.408,579.95416,-136.94919,188.9316,1205.6183,0
6482.2256,947.8592,-45.474583,197.3476,1757.0131,0
8703.734,1066.3463,-127.54857,279.4336,2085.947,0
8641.095,445.59845,-345.21765,283.0367,1177.9352,0
12439.043,771.13525,-441.46948,407.42938,1901.6033,0
7301.1997,586.82275,-215.02625,235.5742,1300.9409,0
4396.763,933.91156,63.918266,118.055916,1573.1473,0
9405.419,789.49835,-268.88834,309.62167,1723.838,0
9736.75,882.5416,-235.89027,311.47577,1908.0833,0
16063.0205,869.1825,-614.8295,528.2567,2272.019,0
7983.8,670.62415,-220.23413,260.1087,1479.8773,0
5094.8623,1253.0354,133.52109,133.1566,2065.839,0
6599.0264,1290.2627,57.033714,180.90033,2205.6597,0
10929.79,1601.5411,-68.484665,335.918,2983.1462,0
6043.8184,700.86694,-103.52403,189.7893,1383.1018,0
9395.108,614.0045,-318.8159,302.6041,1480.5496,0
7793.3257,1147.0597,-45.804554,235.60423,2129.6458,0
