Sedentary,LPA,MPA,VPA,Steps,active
140477.3262,6708.154052,1287.954093,772.6446399,16212.52694,4
50605.92695,6110.110142,586.4579763,-129.576005,8873.604861,2
83236.50305,2684.804107,100.9890731,-59.27643627,4927.708381,0
103032.2344,6709.597987,2128.831218,6583.121586,18963.74142,4
83755.89255,74.13064207,1516.161193,896.4625377,3275.183122,0
98307.87603,1243.215419,5.206857661,360.7951092,4521.938917,0
139022.3224,6254.452057,721.8374244,823.2295627,14445.39404,4
119240.0441,12154.70688,366.7524895,-338.4887506,13006.61773,4
76697.99856,3721.795843,4177.341797,632.742248,14228.11739,4
60276.36325,11169.71116,1322.143256,1328.171452,24665.96985,4
80377.55473,11159.89899,1066.458633,342.9790347,16325.68519,4
75807.84931,9365.310409,601.7315595,937.1001032,15600.86727,4
19738.07336,1490.726358,809.0399029,91.73359672,4424.351983,0
81604.84908,8700.692283,667.9242372,-339.3799414,15580.08688,4
84368.75017,3090.57606,431.2007297,1017.135858,9097.788043,2
78443.0291,2109.610532,850.9574861,-64.24311307,5658.037327,1
57742.83557,6697.228161,2890.58663,950.3043356,16544.30767,4
71154.18985,10773.6028,961.4463563,238.3753831,16468.74718,4
109932.7547,4630.819843,5714.318844,12636.90476,18448.86267,4
106194.1293,13615.85629,2723.140343,373.5365609,21405.48657,4
54076.70615,7020.021519,2779.566076,381.7193669,14837.47239,4
87316.70953,4266.256031,879.9569257,-90.22923664,11007.59052,3
82714.3092,2847.33041,1570.26309,565.9924262,11699.00055,3
88263.46569,4910.040307,1329.920415,1044.276356,10968.33856,3
82087.87777,5557.170823,426.8728418,764.3932513,11295.19763,3
17880.49203,3869.356894,1531.291489,313.0493719,7101.041772,1
73417.03177,4464.959862,5241.093915,3422.198088,13365.03882,4
76195.61492,6586.810213,194.7372413,408.4180629,12407.56807,3
66105.53862,1814.41342,1093.512417,484.0350976,5467.027526,1
1958.889659,3556.377651,718.3381309,912.3327316,4882.342973,0
17458.42973,2981.04658,1808.93099,736.0418729,7017.608764,1
14736.53357,4223.843459,626.7885604,-609.67551,3493.966774,0
40503.70386,4317.762947,3823.40822,-434.4278375,8764.131785,2
83477.90904,9638.408481,3655.90661,636.8724268,22954.45769,4
56363.10006,3902.400537,499.7964697,516.4168033,5328.080634,1
36964.34041,2623.099395,1131.114883,10.51925705,6704.48761,1
65509.57067,6206.989269,2027.804413,7256.246134,19017.79713,4
71832.58546,10373.46164,321.3074778,343.7385473,11903.67627,3
76885.77644,4794.687369,3298.071137,667.7481649,13271.55981,4
51916.34834,4969.448687,1471.117424,687.1759036,10740.64492,3
78019.18924,6106.929486,631.8949245,-40.7882234,10939.82698,3
46956.26289,7793.742045,553.2776904,294.914531,12516.186,4
-8702.688513,1430.906138,547.7136959,-219.9183791,1015.719233,0
24580.9709,8609.475959,4977.970276,1067.000539,15090.64989,4
77197.8783,2119.662972,382.8855027,127.7562021,1735.736341,0
60423.13481,3205.250396,1541.765429,331.8498691,8493.278036,2
14135.75976,2979.911422,2351.16579,598.6941916,6950.511706,1
87363.11508,5581.92076,3746.017376,1245.719958,19148.37883,4
83896.659,3423.89157,364.9907322,-493.2012961,5243.814763,1
82817.96185,2237.220317,1233.061288,-105.7102094,5240.047097,1
35056.87721,4638.781045,3755.648873,1597.15582,14339.49285,4
88869.59948,3965.566371,1194.464078,434.6444556,10213.80864,3
157782.7304,6639.671867,0.382658191,-272.4878276,11132.69648,3
10342.85214,1935.269443,573.2922996,-383.3974045,2300.845301,0
61449.76931,4017.657219,2118.422119,2193.143346,12111.02166,3
67312.95827,3946.398327,1163.520788,520.6032764,8435.96876,2
83399.82256,2637.651348,796.6143261,-312.1101335,6602.740191,1
82325.6746,1812.189198,156.2446566,-346.885971,3595.580669,0
79154.51983,7879.079993,3961.618111,1366.346553,20879.36482,4
70799.65297,1461.208928,2574.027916,444.8875722,4042.682636,0
86961.54261,3051.400606,1821.797067,177.2559173,11132.93424,3
24923.5078,6600.242133,523.0404512,1313.128355,10027.33097,3
87108.9656,2242.038196,569.4834774,71.57932313,3439.314141,0
69205.19744,3668.876385,197.7098554,710.6568913,5706.954787,1
55539.7822,5917.696061,3220.139533,1168.519825,14344.22601,4
97345.98243,2415.000361,2918.815085,2275.052902,9536.081912,2
60452.94907,2442.848432,3042.506051,1105.053495,11332.50828,3
86278.88968,3055.47233,1071.255924,138.8892483,6587.18002,1
130867.8474,3321.379491,1151.53876,627.5172567,12256.89658,3
80625.51724,5658.203024,1211.343564,-222.34297,9984.756363,2
84981.77185,5406.782916,959.9960971,-32.28130051,12656.46191,4
70809.9139,995.4774731,120.1719505,-42.68374088,-45.04114836,0
108297.8054,3953.283529,1661.355016,3781.925987,14500.27627,4
83060.82135,8703.303997,1389.370653,424.9486371,15408.81615,4
49518.36781,5394.097905,4836.220292,910.9545725,11532.96359,3
86482.92093,3515.455546,2671.027941,1163.715709,13774.15209,4
65771.7661,2629.315164,3440.8014,610.439253,13343.597,4
19388.0141,2391.204073,3375.634206,716.5115932,9183.483203,2
109866.5531,9974.29103,347.9340291,-191.053598,15645.76458,4
90268.38561,3677.32985,933.8511011,553.5421555,8410.960944,2
88657.6344,7188.302721,2853.909643,7684.755263,21559.00687,4
29067.79599,4756.458213,1079.473931,782.0180072,8248.424165,2
80990.14267,2379.149906,942.1783421,248.0101,5078.849631,1
83357.21733,5395.79101,1699.97485,2689.925411,14590.40917,4
131342.2173,4167.934633,423.7213319,230.3712565,8068.515297,2
74098.44028,14386.78292,3788.727334,1473.134017,15195.06581,4
119130.614,2108.475664,1784.5734,328.4327464,7616.003014,2
129249.3154,1658.204865,931.9249341,1040.672427,7010.591249,1
61461.39681,5988.1854,5010.058445,770.6725501,16508.86096,4
17453.89227,6880.805445,1703.904094,913.3084098,11529.29851,3
82081.23825,1794.256301,1062.746913,208.6929959,6107.621996,1
62910.6,5881.022828,457.4403218,361.4778384,9395.129818,2
82000.09227,1086.276231,1254.52124,1153.144602,5314.098786,1
72205.26224,3520.615287,5048.37915,14.02114757,13521.31247,4
116933.8344,3200.377215,2459.717072,3385.669682,13278.65007,4
106467.0566,2752.89746,329.0102058,440.3007795,7103.622262,1
79384.90647,2686.880651,2779.33397,1953.928088,13282.33627,4
103226.5355,6985.009238,546.7162739,830.555844,13995.27397,4
40726.18826,9850.015019,2671.96293,154.1753464,16838.50526,4
18445.03161,2892.256164,3129.27637,534.6863702,10941.20016,3
70152.53228,2411.431413,1486.817023,-68.82834116,9269.735542,2
12911.27159,7545.72431,510.3951133,1335.736348,11123.11419,3
64176.37428,6376.257554,3850.545381,852.5697812,15304.08873,4
74104.24878,1552.111829,161.9118497,212.6094938,3237.208051,0
107212.0238,874.5225843,1206.508116,561.8035346,4790.813286,0
